sample_id	population_label	category	locality	country	lat	lon	date_bp	date_sd	coverage	snps_1240k	mol_sex	assessment	publication	publication_doi	usable_ancient
LEO138.AG	Austria_Avar	West_Eurasian_control	Leobersdorf (Lower Austria, Baden District)	Austria	47.916667	16.216667	1225.0	43.0	3.4633	552070.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
LEO139.AG	Austria_Avar	West_Eurasian_control	Leobersdorf (Lower Austria, Baden District)	Austria	47.916667	16.216667	1225.0	43.0	1.6234	428287.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
LEO140.AG	Austria_Avar	West_Eurasian_control	Leobersdorf (Lower Austria, Baden District)	Austria	47.916667	16.216667	1225.0	43.0	3.5486	662585.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
LEO141.AG	Austria_Avar	West_Eurasian_control	Leobersdorf (Lower Austria, Baden District)	Austria	47.916667	16.216667	1225.0	43.0	4.6346	715878.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
LEO142.AG	Austria_Avar	West_Eurasian_control	Leobersdorf (Lower Austria, Baden District)	Austria	47.916667	16.216667	1225.0	43.0	2.9946	559183.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
LEO143.AG	Austria_Avar	West_Eurasian_control	Leobersdorf (Lower Austria, Baden District)	Austria	47.916667	16.216667	1225.0	43.0	0.9068	61525.0	U	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
LEO144.AG	Austria_Avar	West_Eurasian_control	Leobersdorf (Lower Austria, Baden District)	Austria	47.916667	16.216667	1225.0	43.0	2.9852	216195.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
LEO145.AG	Austria_Avar	West_Eurasian_control	Leobersdorf (Lower Austria, Baden District)	Austria	47.916667	16.216667	1225.0	43.0	0.7076	31314.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
LEO146.AG	Austria_Avar	West_Eurasian_control	Leobersdorf (Lower Austria, Baden District)	Austria	47.916667	16.216667	1225.0	43.0	0.3957	7247.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	False
LEO147.AG	Austria_Avar	West_Eurasian_control	Leobersdorf (Lower Austria, Baden District)	Austria	47.916667	16.216667	1225.0	43.0	0.8117	32842.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
LEO148.AG	Austria_Avar	West_Eurasian_control	Leobersdorf (Lower Austria, Baden District)	Austria	47.916667	16.216667	1225.0	43.0	6.1263	568862.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
LEO149.AG	Austria_Avar	West_Eurasian_control	Leobersdorf (Lower Austria, Baden District)	Austria	47.916667	16.216667	1225.0	43.0	1.1136	15208.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	False
LEO150.AG	Austria_Avar	West_Eurasian_control	Leobersdorf (Lower Austria, Baden District)	Austria	47.916667	16.216667	1225.0	43.0	0.4756	8280.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	False
LEO055_alt1.AG	Austria_Avar	West_Eurasian_control	Leobersdorf (Lower Austria, Baden District)	Austria	47.916667	16.216667	1225.0	43.0	4.6702	540295.0	U	MERGE_PASS	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
LEO152.AG	Austria_Avar	West_Eurasian_control	Leobersdorf (Lower Austria, Baden District)	Austria	47.916667	16.216667	1225.0	43.0	3.7736	203329.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
LEO153.AG	Austria_Avar	West_Eurasian_control	Leobersdorf (Lower Austria, Baden District)	Austria	47.916667	16.216667	1225.0	43.0	5.3029	589860.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
LEO035_alt1.AG	Austria_Avar	West_Eurasian_control	Leobersdorf (Lower Austria, Baden District)	Austria	47.916667	16.216667	1225.0	43.0	4.6743	568349.0	U	MERGE_PASS	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS001.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	2.5777	650804.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS002.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	2.486	560943.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS003.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	2.4853	565435.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS004.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	0.1926	5541.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	False
MGS006.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	4.5787	642221.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS007.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	2.3179	617451.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS008.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	2.7222	653095.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS009.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	1.0042	374344.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS010.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	4.4924	718636.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS011.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	0.6304	51484.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS012.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	1.9256	565144.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS013.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	2.5912	646447.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS014.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	0.5755	268348.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS015.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	3.0965	653677.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS016.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	1.6964	438065.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS017.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	4.7328	620958.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS018.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	2.8581	233229.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS019.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	3.6202	712147.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS020.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	2.6065	387068.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS022.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	3.0543	689483.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS023.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	2.6978	650960.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS026.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	4.4325	768092.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS027.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	4.0611	599795.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS028.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	7.8839	908619.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS029.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	3.5487	651853.0	M	MERGE_PASS	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS030.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	3.2554	383636.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS031.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	5.1133	744325.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS032.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	3.3663	673964.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS033.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	4.6616	784762.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS034.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	1.9263	550054.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS035.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	2.7717	451774.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS036.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	3.7283	611394.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS037.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	3.0383	658890.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS038.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	3.7957	671333.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS039.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	2.2768	607345.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS040.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	1.4264	204454.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS041.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	0.3377	9536.0	M	Questionable	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	False
MGS042.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	0.2749	23240.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	False
MGS043.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	0.118	4875.0	M	Questionable	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	False
MGS044.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	4.8034	771468.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS046.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	3.6985	572357.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS047.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	2.405	569952.0	U	MERGE_PASS	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS048.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	6.3959	827692.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS049.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	3.3779	682445.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS050.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	4.4689	679351.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS051.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	2.6657	601676.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS052.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	0.9769	133873.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS053.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	2.2099	425776.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS054.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	3.8254	735428.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS055.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	4.6537	790047.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS057.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	3.4747	693172.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS058.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	0.5016	22234.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	False
MGS059.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	0.7949	189165.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS060.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	2.5518	360231.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS061.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	0.1332	7002.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	False
MGS062.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	0.8789	102380.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS064.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	0.8424	298156.0	M	MERGE_PASS	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS066.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	3.3988	650807.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS067.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	4.9815	757293.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS068.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	1.5052	96468.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS069.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	3.3334	716241.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS070.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	4.2875	756995.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS071.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	1.9764	521734.0	M	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
MGS072.AG	Austria_Avar-2	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	0.3296	16790.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	False
MGS073.AG	Austria_Avar	West_Eurasian_control	Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)	Austria	48.08152	16.28535	1225.0	43.0	3.2547	578865.0	F	Pass	WangHofmanováNature2025	https://doi.org/10.1038/s41586-024-08418-5	True
